DATE,TIME,HPCP
20110102,16:00,0.01
20110102,17:00,0.02
20110102,18:00,0.02
20110102,19:00,0
20110108,4:00,0
20110108,5:00,0
20110108,6:00,0.01
20110108,13:00,0
20110108,14:00,0
20110108,15:00,0
20110108,16:00,0
20110108,17:00,0
20110111,2:00,0
20110111,3:00,0.02
20110111,4:00,0.01
20110111,5:00,0
20110111,10:00,0.01
20110111,11:00,0.01
20110111,12:00,0
20110111,13:00,0.03
20110111,14:00,0.04
20110111,15:00,0.01
20110111,16:00,0.01
20110111,17:00,0.02
20110111,18:00,0
20110111,19:00,0
20110111,20:00,0
20110111,21:00,0.01
20110111,22:00,0
20110117,16:00,0
20110117,17:00,0.04
20110117,18:00,0.1
20110117,19:00,0.05
20110117,20:00,0.07
20110117,21:00,0.13
20110117,22:00,0.13
20110117,23:00,0.17
20110118,0:00,0.25
20110118,1:00,0.6
20110118,2:00,0.29
20110118,3:00,0.22
20110118,4:00,0.05
20110118,5:00,0.01
20110118,16:00,0
20110119,2:00,0
20110125,3:00,0
20110125,4:00,0
20110125,21:00,0
20110125,22:00,0
20110125,23:00,0
20110126,0:00,0.01
20110126,1:00,0.02
20110126,2:00,0.07
20110126,3:00,0.05
20110126,4:00,0.11
20110126,5:00,0.34
20110126,6:00,0.14
20110126,7:00,0.05
20110126,8:00,0.06
20110126,9:00,0.05
20110126,10:00,0.06
20110126,11:00,0
20110126,12:00,0
20110126,13:00,0.01
20110126,14:00,0
20110126,15:00,0.1
20110126,16:00,0
20110126,17:00,0.01
20110126,18:00,0
20110126,19:00,0
20110126,20:00,0.01
20110126,21:00,0
20110127,0:00,0
20110128,12:00,0
20110128,13:00,0
20110131,15:00,0
20110131,16:00,0
20110131,17:00,0
20110201,1:00,0
20110201,3:00,0
20110201,4:00,0
20110201,5:00,0
20110201,7:00,0
20110201,8:00,0
20110201,9:00,0
20110202,0:00,0
20110202,1:00,0
20110202,4:00,0.03
20110202,5:00,0.04
20110202,6:00,0.02
20110202,8:00,0.01
20110202,9:00,0
20110202,10:00,0.01
20110202,11:00,0.02
20110202,12:00,0.02
20110204,21:00,0
20110205,3:00,0
20110205,4:00,0
20110205,5:00,0.01
20110205,6:00,0
20110205,7:00,0
20110205,8:00,0.01
20110205,9:00,0.03
20110205,10:00,0.21
20110205,11:00,0.25
20110205,12:00,0.12
20110205,13:00,0.13
20110205,14:00,0.02
20110205,15:00,0
20110205,16:00,0.01
20110205,17:00,0.01
20110205,18:00,0
20110205,19:00,0
20110207,19:00,0
20110207,20:00,0.02
20110207,21:00,0.09
20110207,22:00,0.03
20110208,0:00,0.02
20110208,1:00,0.01
20110208,2:00,0.01
20110209,22:00,0.02
20110209,23:00,0.06
20110210,0:00,0.02
20110210,1:00,0.05
20110210,2:00,0.04
20110210,3:00,0.1
20110210,4:00,0.01
20110210,5:00,0.07
20110210,6:00,0.01
20110210,7:00,0.01
20110210,8:00,0.01
20110210,9:00,0
20110210,10:00,0
20110222,4:00,0
20110222,5:00,0.01
20110222,8:00,0
20110222,9:00,0
20110224,18:00,0
20110224,19:00,0.01
20110224,20:00,0.01
20110224,21:00,0
20110224,22:00,0
20110225,2:00,0
20110225,3:00,0.01
20110225,4:00,0.01
20110225,10:00,0
20110225,11:00,0.02
20110225,12:00,0.02
20110225,16:00,0
20110227,21:00,0
20110228,0:00,0
20110228,20:00,0.17
20110228,21:00,0.16
20110228,22:00,0.11
20110228,23:00,0.06
20110301,0:00,0.12
20110301,1:00,0.01
20110306,5:00,0.01
20110306,6:00,0.06
20110306,7:00,0
20110306,8:00,0
20110306,10:00,0.02
20110306,11:00,0.1
20110306,12:00,0.01
20110306,13:00,0.08
20110306,14:00,0.02
20110306,15:00,0
20110306,16:00,0.18
20110306,17:00,0.28
20110306,18:00,0.06
20110306,19:00,0
20110306,22:00,0.01
20110306,23:00,0
20110307,0:00,0
20110310,7:00,0.05
20110310,8:00,0.11
20110310,9:00,0.05
20110310,10:00,0.08
20110310,11:00,0.03
20110310,12:00,0.01
20110310,13:00,0
20110310,15:00,0
20110310,16:00,0
20110310,17:00,0.01
20110310,18:00,0
20110310,19:00,0.04
20110310,20:00,0.04
20110310,21:00,0.09
20110310,22:00,0.15
20110310,23:00,0.03
20110311,0:00,0
20110314,21:00,0
20110314,22:00,0
20110316,2:00,0.02
20110316,3:00,0.02
20110316,7:00,0
20110316,8:00,0.01
20110316,9:00,0
20110319,7:00,0
20110320,21:00,0
20110320,22:00,0
20110320,23:00,0
20110321,0:00,0
20110321,9:00,0.05
20110321,22:00,0.1
20110321,23:00,0
20110323,1:00,0
20110323,2:00,0
20110323,21:00,0.04
20110323,22:00,0.11
20110323,23:00,0.01
20110324,0:00,0.07
20110324,1:00,0.01
20110324,8:00,0
20110324,10:00,0
20110324,12:00,0
20110324,13:00,0
20110326,6:00,0
20110326,7:00,0
20110326,8:00,0
20110326,9:00,0
20110327,0:00,0
20110327,1:00,0
20110327,2:00,0
20110327,3:00,0.03
20110327,4:00,0.02
20110327,5:00,0.01
20110327,6:00,0
20110327,7:00,0.04
20110327,8:00,0.01
20110327,9:00,0.03
20110327,10:00,0.01
20110327,11:00,0
20110327,12:00,0
20110327,13:00,0
20110328,10:00,0
20110328,11:00,0
20110328,12:00,0
20110330,9:00,0
20110330,10:00,0
20110330,11:00,0.07
20110330,12:00,0.1
20110330,13:00,0.08
20110330,14:00,0.1
20110330,15:00,0.12
20110330,16:00,0.01
20110330,17:00,0
20110330,18:00,0
20110330,22:00,0.01
20110330,23:00,0
20110331,0:00,0
20110331,1:00,0
20110331,6:00,0
20110331,7:00,0.01
20110331,8:00,0.01
20110331,9:00,0
20110331,10:00,0
20110331,11:00,0.02
20110331,12:00,0.02
20110331,13:00,0.01
20110331,14:00,0.03
20110331,15:00,0.01
20110331,16:00,0
20110331,17:00,0
20110331,18:00,0.04
20110331,19:00,0
20110331,20:00,0.02
20110331,21:00,0.06
20110331,22:00,0.03
20110331,23:00,0.08
20110401,0:00,0.01
20110401,1:00,0
20110401,10:00,0
20110401,11:00,0
20110402,7:00,0
20110402,14:00,0
20110402,15:00,0
20110402,16:00,0
20110402,17:00,0.01
20110405,6:00,0.03
20110405,7:00,0
20110405,8:00,0
20110405,9:00,0.05
20110405,11:00,0.05
20110405,12:00,0
20110405,13:00,0.01
20110405,14:00,0
20110405,15:00,0
20110408,17:00,0.02
20110408,18:00,0
20110408,20:00,0.04
20110408,21:00,0.1
20110408,22:00,0
20110409,21:00,0
20110409,22:00,0.01
20110409,23:00,0.03
20110410,0:00,0.01
20110412,19:00,0
20110412,20:00,0
20110412,21:00,0
20110416,16:00,0
20110416,17:00,0.01
20110416,18:00,0
20110416,19:00,0.08
20110416,20:00,0.47
20110416,21:00,0.05
20110422,18:00,0
20110422,19:00,0
20110422,21:00,0
20110422,22:00,0
20110422,23:00,0.02
20110423,0:00,0
20110423,7:00,0
20110423,8:00,0
20110426,11:00,0.01
20110426,13:00,0
20110426,14:00,0.1
20110426,17:00,0
20110426,18:00,0
20110426,23:00,0
20110427,11:00,0
20110427,12:00,0
20110427,13:00,0
20110427,14:00,0
20110428,16:00,0
20110428,17:00,0.1
20110428,18:00,0.01
20110428,19:00,0
20110501,1:00,0
20110504,8:00,0.11
20110504,9:00,0.01
20110504,10:00,0
20110504,11:00,0.16
20110504,12:00,0
20110504,13:00,0.02
20110507,23:00,0
20110508,8:00,0
20110508,9:00,0
20110508,10:00,0.01
20110508,11:00,0
20110508,12:00,0
20110513,23:00,0
20110514,5:00,0.05
20110514,6:00,0
20110515,4:00,0
20110515,5:00,0
20110515,6:00,0
20110515,15:00,0.02
20110517,6:00,0
20110517,13:00,0.11
20110517,14:00,0
20110517,17:00,0
20110518,7:00,0
20110518,8:00,0
20110518,16:00,0.68
20110518,17:00,0
20110523,11:00,0.01
20110523,12:00,0.08
20110523,19:00,0
20110523,20:00,0.09
20110523,21:00,0
20110524,16:00,0.34
20110524,17:00,0
20110524,23:00,0.18
20110525,0:00,0.06
20110525,1:00,0
20110525,2:00,0
20110525,3:00,0.02
20110528,10:00,0
20110601,1:00,0
20110605,7:00,0.22
20110605,8:00,0.3
20110605,9:00,0.08
20110605,10:00,0.02
20110605,11:00,0.03
20110605,18:00,0
20110605,19:00,0
20110610,16:00,0.06
20110610,17:00,0.01
20110610,18:00,0
20110610,19:00,0
20110610,20:00,0.01
20110610,21:00,0.02
20110610,22:00,0.02
20110610,23:00,0
20110611,21:00,1.82
20110611,22:00,0.19
20110611,23:00,0.06
20110612,0:00,0.04
20110612,1:00,0
20110612,17:00,0.02
20110612,18:00,0.57
20110617,5:00,0
20110617,19:00,0.02
20110617,20:00,0
20110618,20:00,0
20110618,21:00,0
20110619,2:00,0
20110619,15:00,0.15
20110619,16:00,0
20110620,3:00,0.01
20110620,4:00,0
20110620,6:00,0
20110620,11:00,0.01
20110620,12:00,0.02
20110620,13:00,0.02
20110621,8:00,0
20110621,9:00,0
20110622,13:00,0
20110623,20:00,0
20110624,23:00,0
20110625,0:00,0
20110627,6:00,0
20110627,7:00,0
20110627,18:00,0.48
20110627,19:00,0.01
20110628,17:00,0
20110628,22:00,0.2
20110628,23:00,0.17
20110629,0:00,0.06
20110629,1:00,0
20110629,6:00,0
20110629,7:00,0.01
20110629,8:00,0
20110701,1:00,0
20110703,6:00,0
20110704,1:00,0.07
20110704,17:00,0
20110704,18:00,0.16
20110704,19:00,1.28
20110704,20:00,0
20110704,21:00,0.01
20110704,22:00,0
20110705,17:00,0
20110705,18:00,0
20110706,8:00,0.01
20110706,9:00,0.02
20110706,11:00,0
20110706,15:00,0.15
20110706,16:00,0.05
20110706,17:00,0
20110706,18:00,1.08
20110706,19:00,0.01
20110706,22:00,0
20110709,0:00,0.01
20110709,1:00,0.01
20110709,2:00,0.37
20110709,3:00,0.16
20110709,4:00,0.03
20110709,5:00,0.12
20110709,6:00,0.04
20110713,20:00,0.15
20110713,21:00,0
20110722,19:00,0.05
20110723,15:00,0.95
20110723,16:00,0.09
20110723,19:00,0
20110723,20:00,0
20110723,21:00,0
20110723,22:00,0
20110724,21:00,0.03
20110724,22:00,1.55
20110724,23:00,0.74
20110725,0:00,0.05
20110725,19:00,0.41
20110725,20:00,1.07
20110725,21:00,0.67
20110725,22:00,0.16
20110725,23:00,0.04
20110731,13:00,0.17
20110731,14:00,1.16
20110731,15:00,0.01
20110731,16:00,0.01
20110731,17:00,0
20110801,1:00,0
20110803,20:00,0.1
20110803,21:00,0
20110806,14:00,0
20110806,15:00,0
20110806,17:00,0
20110807,23:00,0.45
20110812,9:00,0
20110812,10:00,0
20110813,16:00,0.02
20110813,17:00,0.52
20110813,18:00,0.68
20110813,19:00,0.39
20110813,20:00,0
20110814,9:00,0
20110814,10:00,0
20110814,11:00,0.01
20110815,2:00,0
20110815,3:00,0.03
20110815,4:00,0.01
20110815,17:00,0
20110820,2:00,0.05
20110820,3:00,0
20110821,14:00,0
20110821,15:00,0.06
20110821,17:00,0
20110821,18:00,0
20110821,19:00,0.02
20110825,21:00,0.18
20110825,22:00,0.03
20110825,23:00,0.05
20110826,0:00,0
20110826,10:00,0.02
20110826,23:00,0
20110827,0:00,0.07
20110827,1:00,0.08
20110827,2:00,0.14
20110827,3:00,0.26
20110827,4:00,0.14
20110827,5:00,0.42
20110827,6:00,0.27
20110827,7:00,0.16
20110827,8:00,0.18
20110827,9:00,0.22
20110827,10:00,0.59
20110827,11:00,0.92
20110827,12:00,0.42
20110827,13:00,0.58
20110827,14:00,0.38
20110827,15:00,0.12
20110827,16:00,0.18
20110827,17:00,0.27
20110827,18:00,0.5
20110827,19:00,0.4
20110827,20:00,0.12
20110827,21:00,0.16
20110827,22:00,0.34
20110827,23:00,0.6
20110828,0:00,0.47
20110828,1:00,0.08
20110828,2:00,0.1
20110828,3:00,0
20110828,4:00,0
20110830,7:00,0
20110830,8:00,0
20110901,1:00,0
20110905,16:00,0.02
20110905,17:00,0
20110907,13:00,0
20110907,16:00,0
20110908,15:00,0
20110909,6:00,0.01
20110909,7:00,0
20110915,18:00,0.47
20110915,19:00,0.2
20110915,20:00,0.17
20110915,21:00,0.01
20110915,22:00,0.01
20110916,23:00,0
20110917,0:00,0
20110917,1:00,0.07
20110917,2:00,0.03
20110917,3:00,0
20110917,7:00,0.19
20110917,8:00,0.14
20110917,9:00,0.07
20110917,10:00,0.13
20110917,11:00,0.12
20110917,12:00,0.14
20110917,13:00,0.2
20110917,14:00,0.1
20110917,15:00,0.07
20110917,16:00,0.05
20110917,17:00,0.08
20110917,18:00,0.02
20110917,19:00,0.01
20110917,21:00,0
20110917,22:00,0
20110918,11:00,0
20110918,14:00,0.01
20110918,15:00,0
20110918,17:00,0
20110921,1:00,0
20110921,2:00,0
20110921,3:00,0.07
20110921,4:00,0.22
20110921,5:00,0.2
20110921,6:00,1.02
20110921,7:00,0.08
20110921,8:00,0
20110921,9:00,0.02
20110922,12:00,0
20110922,14:00,0.01
20110922,15:00,0.03
20110922,16:00,0.02
20110922,17:00,0.06
20110922,18:00,0.12
20110922,19:00,0.01
20110923,2:00,0
20110923,3:00,0.01
20110923,4:00,0.01
20110923,5:00,0.01
20110923,6:00,0
20110923,7:00,0
20110923,8:00,0
20110923,9:00,0
20110923,10:00,0
20110923,12:00,0
20110923,13:00,0
20110923,14:00,1.23
20110923,15:00,0
20110923,16:00,0.75
20110923,17:00,0.14
20110923,18:00,0
20110923,19:00,0.01
20110924,9:00,0
20110924,10:00,0
20110924,11:00,0
20110924,12:00,0.02
20110924,13:00,0.01
20110924,14:00,0.03
20110924,15:00,0.05
20110924,16:00,0.01
20110924,17:00,0
20110925,5:00,0.01
20110925,6:00,0
20110925,7:00,0
20110925,8:00,0
20110925,9:00,0
20110925,11:00,0
20110925,12:00,0.01
20110925,13:00,0.05
20110925,14:00,0.01
20110925,15:00,0
20110925,16:00,0
20110925,17:00,0
20110925,18:00,0
20110925,19:00,0
20110925,20:00,0
20110928,16:00,0.13
20110928,17:00,0.44
20110928,18:00,0.07
20110928,19:00,0.03
20110928,20:00,0
20110930,20:00,0
20110930,22:00,0.03
20110930,23:00,0.01
20111001,0:00,0.01
20111001,1:00,0
20111001,18:00,0.15
20111001,19:00,0.07
20111002,11:00,0
20111002,13:00,0
20111003,9:00,0
20111003,10:00,0
20111011,5:00,0
20111011,6:00,0
20111011,7:00,0
20111011,8:00,0
20111011,9:00,0
20111011,10:00,0
20111011,11:00,0
20111011,12:00,0
20111011,13:00,0
20111012,10:00,0
20111012,11:00,0
20111012,12:00,0
20111012,13:00,0
20111012,14:00,0
20111012,15:00,0
20111012,16:00,0
20111013,7:00,0
20111013,15:00,0.11
20111013,16:00,0.02
20111013,17:00,0.01
20111013,18:00,0.03
20111018,22:00,0
20111018,23:00,0
20111019,0:00,0
20111019,1:00,0.16
20111019,2:00,0.2
20111019,3:00,0.18
20111019,4:00,0.17
20111019,5:00,0.03
20111019,11:00,0
20111019,13:00,0
20111019,14:00,0
20111019,15:00,0
20111028,14:00,0
20111028,15:00,0.01
20111028,16:00,0.02
20111028,17:00,0
20111028,18:00,0
20111028,19:00,0
20111028,20:00,0
20111028,21:00,0
20111028,22:00,0.02
20111028,23:00,0.01
20111029,0:00,0.02
20111029,1:00,0.02
20111029,2:00,0.03
20111029,8:00,0
20111029,9:00,0.28
20111029,10:00,0.08
20111029,11:00,0
20111029,13:00,0
20111029,14:00,0
20111031,20:00,0.01
20111031,21:00,0.05
20111031,22:00,0.12
20111031,23:00,0.21
20111101,0:00,0.12
20111101,1:00,0.12
20111101,2:00,0.15
20111101,3:00,0
20111101,5:00,0
20111101,6:00,0.01
20111101,7:00,0
20111101,8:00,0
20111101,9:00,0
20111104,6:00,0
20111104,7:00,0.01
20111104,8:00,0.05
20111104,9:00,0
20111104,16:00,0
20111104,17:00,0
20111110,20:00,0
20111110,21:00,0.01
20111110,23:00,0
20111111,0:00,0
20111116,23:00,0
20111117,0:00,0.08
20111117,1:00,0.13
20111117,3:00,0
20111117,5:00,0
20111117,6:00,0.01
20111117,7:00,0
20111117,8:00,0
20111117,9:00,0
20111117,10:00,0.01
20111117,11:00,0.04
20111117,12:00,0.02
20111117,13:00,0.05
20111117,14:00,0.02
20111117,15:00,0
20111121,14:00,0
20111121,15:00,0
20111122,5:00,0
20111122,6:00,0
20111122,7:00,0
20111122,8:00,0.02
20111122,9:00,0.08
20111122,10:00,0.2
20111122,11:00,0.03
20111122,12:00,0
20111122,13:00,0
20111123,6:00,0.14
20111123,7:00,0.05
20111123,8:00,0.01
20111123,14:00,0.01
20111129,9:00,0
20111129,10:00,0.02
20111129,11:00,0.02
20111129,12:00,0.02
20111129,13:00,0.07
20111129,14:00,0.18
20111129,15:00,0.2
20111129,16:00,0.05
20111129,17:00,0.02
20111129,18:00,0.01
20111129,19:00,0
20111201,1:00,0
20111205,15:00,0
20111207,21:00,0.04
20111207,22:00,0.12
20111207,23:00,0.08
20111208,0:00,0.01
20111208,1:00,0
20111209,22:00,0
20111210,0:00,0.01
20111210,1:00,0.01
20111210,2:00,0
20111216,20:00,0.02
20111216,21:00,0.03
20111216,22:00,0.05
20111216,23:00,0.05
20111217,0:00,0.07
20111217,1:00,0.05
20111217,2:00,0.03
20111217,3:00,0.01
20111220,22:00,0.01
20111221,5:00,0
20111221,6:00,0.01
20111221,7:00,0.02
20111221,9:00,0
20111221,11:00,0
20111221,12:00,0.01
20111221,13:00,0.06
20111221,14:00,0.06
20111221,15:00,0
20111221,16:00,0.09
20111221,17:00,0.16
20111221,18:00,0.09
20111221,19:00,0.02
20111222,18:00,0
20111227,11:00,0.01
20111227,12:00,0
20111227,13:00,0.02
20111227,14:00,0.06
20111227,15:00,0.13
20111227,16:00,0.11
20111227,17:00,0.11
20111227,18:00,0.01
20111231,8:00,0
20120101,1:00,0
20120102,0:00,0
20120102,1:00,0
20120103,20:00,0
20120109,0:00,0
20120109,1:00,0
20120109,6:00,0
20120109,7:00,0
20120109,8:00,0
20120109,9:00,0.01
20120109,10:00,0.01
20120109,11:00,0
20120109,14:00,0
20120109,15:00,0.04
20120109,16:00,0.04
20120109,17:00,0.01
20120109,18:00,0.01
20120109,19:00,0
20120109,20:00,0.01
20120111,10:00,0
20120111,11:00,0
20120111,12:00,0
20120111,13:00,0
20120111,14:00,0.02
20120111,15:00,0
20120111,16:00,0.03
20120111,17:00,0.08
20120111,18:00,0.1
20120111,19:00,0.2
20120111,20:00,0.07
20120111,21:00,0.09
20120111,22:00,0.01
20120112,1:00,0.01
20120116,23:00,0
20120117,0:00,0
20120117,1:00,0
20120117,2:00,0
20120117,13:00,0
20120117,15:00,0
20120117,16:00,0
20120118,0:00,0.01
20120118,6:00,0.02
20120118,7:00,0.01
20120118,8:00,0
20120118,9:00,0
20120120,21:00,0
20120120,22:00,0
20120120,23:00,0.01
20120121,0:00,0.05
20120121,1:00,0
20120121,2:00,0.01
20120121,3:00,0
20120121,4:00,0
20120121,5:00,0.01
20120121,10:00,0.01
20120121,11:00,0.17
20120121,12:00,0.1
20120121,13:00,0
20120121,15:00,0
20120121,16:00,0
20120121,17:00,0.12
20120121,18:00,0.05
20120121,19:00,0
20120121,21:00,0.01
20120121,22:00,0.01
20120122,2:00,0
20120122,3:00,0
20120122,4:00,0
20120122,5:00,0
20120122,6:00,0
20120122,7:00,0
20120122,12:00,0
20120122,13:00,0
20120122,14:00,0
20120122,15:00,0
20120123,0:00,0.01
20120123,1:00,0
20120123,5:00,0
20120123,6:00,0
20120123,7:00,0
20120123,8:00,0
20120123,9:00,0
20120123,11:00,0
20120123,12:00,0
20120124,2:00,0.02
20120124,3:00,0.01
20120124,4:00,0
20120127,8:00,0
20120127,9:00,0.02
20120127,10:00,0.14
20120127,11:00,0.19
20120127,12:00,0.06
20120127,13:00,0.02
20120201,1:00,0
20120201,21:00,0
20120201,22:00,0
20120201,23:00,0.04
20120202,0:00,0.02
20120202,1:00,0.06
20120202,2:00,0.04
20120202,3:00,0.02
20120202,4:00,0.01
20120202,5:00,0.03
20120202,6:00,0.04
20120202,7:00,0
20120202,12:00,0.02
20120202,13:00,0.01
20120202,21:00,0
20120204,16:00,0
20120204,17:00,0
20120204,18:00,0.01
20120204,19:00,0.09
20120204,20:00,0.05
20120204,21:00,0.05
20120204,22:00,0.07
20120204,23:00,0.03
20120205,0:00,0.02
20120205,1:00,0
20120205,2:00,0.03
20120205,3:00,0.02
20120205,4:00,0
20120205,5:00,0.05
20120205,6:00,0.08
20120205,7:00,0.06
20120205,8:00,0.04
20120205,9:00,0.01
20120205,10:00,0
20120208,14:00,0
20120208,15:00,0.07
20120208,16:00,0.03
20120208,17:00,0.01
20120209,0:00,0
20120209,1:00,0
20120211,8:00,0
20120211,9:00,0
20120211,18:00,0.02
20120211,19:00,0.08
20120211,20:00,0
20120211,21:00,0
20120212,3:00,0
20120212,4:00,0
20120212,5:00,0
20120212,6:00,0
20120214,23:00,0
20120216,15:00,0.02
20120216,16:00,0.03
20120216,17:00,0.12
20120216,18:00,0.07
20120216,19:00,0.04
20120216,20:00,0.01
20120216,21:00,0
20120216,22:00,0.03
20120216,23:00,0
20120219,9:00,0
20120219,10:00,0
20120219,11:00,0
20120219,12:00,0.01
20120219,13:00,0.03
20120219,14:00,0.01
20120219,15:00,0.03
20120219,16:00,0.01
20120219,17:00,0
20120219,18:00,0.01
20120219,19:00,0.17
20120219,20:00,0.16
20120219,21:00,0.11
20120219,22:00,0
20120219,23:00,0
20120220,0:00,0.02
20120220,1:00,0.03
20120220,2:00,0.04
20120220,3:00,0.07
20120220,4:00,0.01
20120220,5:00,0
20120221,13:00,0
20120223,3:00,0.01
20120223,4:00,0
20120224,19:00,0
20120224,20:00,0.12
20120224,21:00,0.01
20120229,11:00,0.01
20120229,12:00,0.01
20120229,13:00,0.01
20120229,14:00,0.32
20120229,15:00,0.02
20120229,21:00,0.01
20120229,22:00,0
20120229,23:00,0
20120301,0:00,0.01
20120301,1:00,0.01
20120301,2:00,0
20120301,3:00,0
20120301,4:00,0
20120301,5:00,0
20120301,6:00,0
20120301,7:00,0
20120301,8:00,0
20120302,16:00,0
20120302,17:00,0.01
20120302,18:00,0
20120303,6:00,0.16
20120303,7:00,0.13
20120303,8:00,0.19
20120303,9:00,0.05
20120303,10:00,0.03
20120303,11:00,0
20120303,12:00,0
20120303,13:00,0
20120303,15:00,0
20120304,0:00,0
20120304,1:00,0.03
20120304,2:00,0.05
20120304,3:00,0.01
20120304,4:00,0.09
20120304,5:00,0.11
20120304,6:00,0.06
20120304,7:00,0.07
20120304,8:00,0.06
20120304,9:00,0.1
20120304,10:00,0.06
20120304,11:00,0.04
20120304,12:00,0.01
20120304,13:00,0
20120304,16:00,0
20120304,17:00,0.05
20120304,18:00,0.03
20120304,19:00,0
20120305,11:00,0
20120305,12:00,0
20120305,15:00,0
20120309,6:00,0.02
20120309,7:00,0.06
20120309,8:00,0.2
20120309,9:00,0.05
20120309,10:00,0.01
20120309,11:00,0.01
20120313,5:00,0.02
20120313,6:00,0.03
20120313,7:00,0.02
20120313,8:00,0
20120313,9:00,0
20120313,10:00,0.01
20120315,20:00,0
20120316,1:00,0.04
20120316,19:00,0.06
20120320,18:00,0.03
20120321,7:00,0
20120321,8:00,0.01
20120321,9:00,0.01
20120321,16:00,0
20120321,19:00,0.01
20120322,17:00,0
20120324,14:00,0.16
20120324,15:00,0.04
20120324,16:00,0.06
20120324,18:00,0.01
20120324,19:00,0.03
20120324,20:00,0.14
20120324,21:00,0.02
20120324,23:00,0.12
20120325,0:00,0.06
20120325,13:00,0
20120325,14:00,0
20120325,15:00,0.01
20120325,18:00,0.01
20120326,4:00,0
20120331,6:00,0.01
20120331,7:00,0.01
20120331,9:00,0
20120331,12:00,0
20120331,21:00,0
20120401,1:00,0
20120402,6:00,0.07
20120402,7:00,0.01
20120404,15:00,0
20120404,16:00,0
20120404,21:00,0.14
20120404,22:00,0.09
20120404,23:00,0.02
20120405,1:00,0
20120405,2:00,0
20120405,12:00,0
20120405,13:00,0
20120405,14:00,0
20120405,15:00,0
20120410,19:00,0
20120418,23:00,0
20120419,0:00,0
20120419,1:00,0.02
20120419,2:00,0.03
20120419,3:00,0.01
20120419,4:00,0.02
20120419,5:00,0.01
20120419,6:00,0
20120419,7:00,0.01
20120419,8:00,0
20120421,21:00,0.08
20120421,22:00,0
20120422,2:00,0.07
20120422,3:00,0
20120422,6:00,0.24
20120422,7:00,0.35
20120422,8:00,0.14
20120422,9:00,0.14
20120422,10:00,0.14
20120422,11:00,0.17
20120422,12:00,0.06
20120422,13:00,0.1
20120422,14:00,0.18
20120422,15:00,0.35
20120422,16:00,0.26
20120422,17:00,0.01
20120422,18:00,0
20120422,19:00,0.03
20120423,1:00,0.01
20120423,6:00,0
20120423,8:00,0
20120423,12:00,0
20120423,14:00,0
20120423,15:00,0.01
20120423,16:00,0
20120426,4:00,0
20120426,5:00,0
20120426,7:00,0.04
20120426,14:00,0
20120426,15:00,0.01
20120426,16:00,0
20120428,14:00,0.03
20120428,15:00,0.06
20120429,3:00,0.01
20120429,4:00,0.01
20120429,5:00,0.02
20120501,1:00,0
20120503,2:00,0
20120504,4:00,0.01
20120504,23:00,0.11
20120505,0:00,0
20120505,2:00,0.06
20120505,3:00,0.02
20120505,18:00,0.01
20120506,8:00,0.03
20120506,9:00,0
20120509,8:00,0
20120509,9:00,0.03
20120509,10:00,0.06
20120509,12:00,0
20120509,13:00,0
20120509,14:00,0.34
20120509,15:00,0.13
20120509,16:00,0.11
20120509,17:00,0.03
20120509,18:00,0.03
20120509,19:00,0.06
20120509,20:00,0.27
20120509,21:00,0.24
20120509,22:00,0.04
20120509,23:00,0.01
20120510,0:00,0.02
20120510,1:00,0.01
20120510,2:00,0
20120510,3:00,0
20120510,4:00,0
20120510,5:00,0
20120510,6:00,0
20120510,7:00,0
20120510,8:00,0
20120514,8:00,0
20120514,9:00,0
20120515,2:00,0.01
20120515,3:00,0
20120515,7:00,0.53
20120515,8:00,0.32
20120515,10:00,0
20120515,11:00,0
20120515,14:00,0.09
20120515,15:00,0.07
20120515,16:00,0.11
20120515,17:00,0
20120515,18:00,0.01
20120515,19:00,0
20120515,20:00,0
20120516,3:00,0.3
20120516,4:00,0.39
20120516,9:00,0
20120516,16:00,0
20120516,17:00,0.59
20120516,19:00,0
20120520,12:00,0.01
20120520,14:00,0
20120520,15:00,0.01
20120520,16:00,0.06
20120520,17:00,0.03
20120520,18:00,0.02
20120520,19:00,0.02
20120520,20:00,0.02
20120522,15:00,0
20120522,16:00,0.01
20120522,17:00,0.09
20120522,18:00,0.02
20120524,2:00,0
20120524,6:00,0
20120530,8:00,0.13
20120530,9:00,0.87
20120530,10:00,0.33
20120530,11:00,0.09
20120530,12:00,0.09
20120530,13:00,0.11
20120530,14:00,0.08
20120530,15:00,0.14
20120530,16:00,0.1
20120530,17:00,0.14
20120530,18:00,0.02
20120601,1:00,0
20120601,15:00,0
20120601,17:00,0.01
20120601,21:00,0.15
20120601,22:00,0.99
20120601,23:00,0.03
20120602,1:00,0.47
20120602,2:00,0.03
20120603,21:00,0.04
20120604,18:00,0.01
20120604,19:00,0.03
20120604,20:00,0
20120605,8:00,0.03
20120605,12:00,0
20120605,13:00,0
20120612,2:00,0.02
20120612,3:00,0.02
20120612,4:00,0
20120612,11:00,0.05
20120612,18:00,0.07
20120612,19:00,0.01
20120614,2:00,0
20120614,3:00,0.03
20120614,4:00,0
20120618,16:00,0
20120618,17:00,0
20120622,16:00,1.59
20120622,17:00,0.28
20120622,18:00,0.08
20120622,19:00,0.03
20120622,20:00,0
20120622,21:00,0.11
20120622,22:00,0.09
20120622,23:00,0.01
20120625,17:00,0.88
20120625,18:00,0.06
20120625,19:00,0.04
20120630,0:00,0.05
20120630,1:00,0
